offenseTeam,3rdDown,3rdDownSuccess,Drive,FirstDown,Kicker_Pts,TwoPointConv,Week,gameid,3rdDown_rolling5,3rdDownSuccess_rolling5,CompletePass_rolling5,Drive_rolling5,ExPointBad_rolling5,ExPointGood_rolling5,FG_30_rolling5,FG_40_rolling5,FG_50_rolling5,FG_range_rolling5,FieldGoalBad_rolling5,FieldGoalGood_rolling5,FirstDown_rolling5,IncompletePass_rolling5,Kicker_Pts_rolling5,PointsScored_rolling5,Punt_rolling5,QB Kneel_rolling5,RedZone_rolling5,Touchdown_rolling5,TwoPointConv_rolling5,TwoPointGood_rolling5,Yards.Gained_rolling5,FG_range_per_drive,RZ_per_drive,DEF_3rdDownSuccess,DEF_FirstDown,DEF_Yards.Gained,DEF_3rdDown_rolling5,DEF_3rdDownSuccess_rolling5,DEF_CompletePass_rolling5,DEF_Drive_rolling5,DEF_ExPointGood_rolling5,DEF_FG_range_rolling5,DEF_FieldGoalGood_rolling5,DEF_FirstDown_rolling5,DEF_IncompletePass_rolling5,DEF_Kicker_Pts_rolling5,DEF_PointsScored_rolling5,DEF_RedZone_rolling5,DEF_Touchdown_rolling5,DEF_Yards.Gained_rolling5,DEF_FG_range_per_drive,DEF_RZ_per_drive,offenseTeam,defenseTeam,Season,punts_per_drive,DEF_punts_per_drive,date,mergeCode,mergeCode2,3rdDown_rate,Completion_pct,DEF_Completion_pct,TwoPoint_conv_rate
HOU-2013122203,1,0,28,23.0,8,0,15,2013122203,1,0,0,25,0,1,0,0,0,10,0,1,22,18,7,14,6,0,7,1,0,0,389,0.4,0.28,0.0,23.0,267.0,2.0,0.0,0.0,24.0,3.0,10.0,1.0,26.0,15.0,7.0,27.0,7.0,3.0,428.0,0.4166666666666667,0.2916666666666667,HOU,DEN,2013,0.24,0.20833333333333334,12/22,2013-12/22-HOU,2013-15-HOU,0.0,0.0,0.0,
IND-2013122205,1,0,23,22.0,15,0,15,2013122205,2,0,0,24,0,1,1,1,0,10,0,2,22,17,11,22,5,1,6,2,0,0,427,0.4166666666666667,0.25,0.0,22.0,401.0,4.0,0.0,0.0,24.0,3.0,11.0,1.0,24.0,18.0,9.0,31.0,6.0,4.0,589.0,0.4583333333333333,0.25,IND,KC,2013,0.20833333333333334,0.16666666666666666,12/22,2013-12/22-IND,2013-15-IND,0.0,0.0,0.0,
JAC-2013122204,2,0,20,20.0,3,0,15,2013122204,2,0,0,24,0,2,1,0,0,9,0,2,23,15,9,21,5,0,5,2,0,0,393,0.375,0.20833333333333334,0.0,20.0,331.0,2.0,0.0,0.0,22.0,2.0,9.0,3.0,24.0,14.0,15.0,30.0,4.0,3.0,456.0,0.4090909090909091,0.18181818181818182,JAC,TEN,2013,0.20833333333333334,0.13636363636363635,12/22,2013-12/22-JAC,2013-15-JAC,0.0,0.0,0.0,
KC-2013122205,2,1,22,28.0,4,0,15,2013122205,2,0,0,24,0,4,0,0,0,8,0,0,25,12,6,32,4,1,5,4,0,0,525,0.3333333333333333,0.20833333333333334,1.0,28.0,458.0,3.0,0.0,0.0,23.0,2.0,9.0,1.0,26.0,15.0,8.0,19.0,5.0,2.0,458.0,0.391304347826087,0.21739130434782608,KC,IND,2013,0.16666666666666666,0.21739130434782608,12/22,2013-12/22-KC,2013-15-KC,0.0,0.0,0.0,
MIA-2013122200,2,1,26,20.0,0,0,15,2013122200,2,0,0,23,0,1,1,0,0,8,0,1,21,15,9,19,5,0,4,2,0,0,406,0.34782608695652173,0.17391304347826086,1.0,20.0,226.0,3.0,0.0,0.0,27.0,2.0,10.0,1.0,23.0,19.0,7.0,22.0,6.0,2.0,384.0,0.37037037037037035,0.2222222222222222,MIA,BUF,2013,0.21739130434782608,0.2222222222222222,12/22,2013-12/22-MIA,2013-15-MIA,0.0,0.0,0.0,
MIN-2013122202,2,1,25,19.0,2,0,15,2013122202,2,0,0,27,0,2,1,0,0,10,0,2,26,15,11,29,5,0,5,3,0,0,521,0.37037037037037035,0.18518518518518517,1.0,19.0,398.0,1.0,0.0,0.0,24.0,2.0,9.0,1.0,24.0,16.0,6.0,21.0,5.0,2.0,430.0,0.375,0.20833333333333334,MIN,CIN,2013,0.18518518518518517,0.20833333333333334,12/22,2013-12/22-MIN,2013-15-MIN,0.0,0.0,0.0,
NE-2013122214,3,1,24,26.0,11,0,15,2013122214,2,0,0,24,0,2,1,0,0,10,0,2,30,17,12,29,4,0,6,3,0,0,502,0.4166666666666667,0.25,1.0,26.0,396.0,2.0,0.0,0.0,24.0,1.0,11.0,1.0,24.0,17.0,6.0,20.0,5.0,2.0,452.0,0.4583333333333333,0.20833333333333334,NE,BAL,2013,0.16666666666666666,0.25,12/22,2013-12/22-NE,2013-15-NE,0.0,0.0,0.0,
NO-2013122201,3,1,27,30.0,8,0,15,2013122201,2,0,0,20,0,1,0,0,0,9,0,1,27,15,6,19,4,1,6,2,0,0,398,0.45,0.3,1.0,30.0,406.0,2.0,0.0,0.0,22.0,1.0,9.0,2.0,23.0,13.0,10.0,19.0,6.0,2.0,370.0,0.4090909090909091,0.2727272727272727,NO,CAR,2013,0.2,0.22727272727272727,12/22,2013-12/22-NO,2013-15-NO,0.0,0.0,0.0,
NYG-2013122210,2,0,27,21.0,14,0,15,2013122210,2,0,0,23,0,1,0,0,0,10,0,1,21,13,5,16,5,0,6,1,0,0,411,0.43478260869565216,0.2608695652173913,0.0,21.0,391.0,2.0,0.0,0.0,24.0,0.0,10.0,2.0,19.0,14.0,11.0,18.0,6.0,1.0,408.0,0.4166666666666667,0.25,NYG,DET,2013,0.21739130434782608,0.20833333333333334,12/22,2013-12/22-NYG,2013-15-NYG,0.0,0.0,0.0,
NYJ-2013122206,4,0,19,27.0,9,0,15,2013122206,2,0,0,21,0,1,1,0,0,10,0,1,22,14,8,17,4,0,6,1,0,0,407,0.47619047619047616,0.2857142857142857,0.0,27.0,479.0,2.0,0.0,0.0,24.0,2.0,9.0,2.0,27.0,16.0,10.0,29.0,6.0,3.0,474.0,0.375,0.25,NYJ,CLE,2013,0.19047619047619047,0.20833333333333334,12/22,2013-12/22-NYJ,2013-15-NYJ,0.0,0.0,0.0,
OAK-2013122213,1,0,21,22.0,8,0,15,2013122213,2,0,0,22,0,2,0,1,0,9,0,2,22,17,11,25,3,0,5,2,0,0,498,0.4090909090909091,0.22727272727272727,0.0,22.0,458.0,2.0,0.0,0.0,20.0,2.0,9.0,1.0,22.0,14.0,6.0,20.0,5.0,2.0,480.0,0.45,0.25,OAK,SD,2013,0.13636363636363635,0.2,12/22,2013-12/22-OAK,2013-15-OAK,0.0,0.0,0.0,
PHI-2013122207,2,0,23,24.0,10,0,15,2013122207,2,0,0,25,0,2,0,0,0,10,0,1,26,12,6,33,5,1,6,4,1,0,521,0.4,0.24,0.0,24.0,535.0,2.0,0.0,0.0,22.0,3.0,9.0,1.0,24.0,12.0,8.0,31.0,5.0,3.0,501.0,0.4090909090909091,0.22727272727272727,PHI,CHI,2013,0.2,0.13636363636363635,12/22,2013-12/22-PHI,2013-15-PHI,0.0,0.0,0.0,0.0
PIT-2013122212,2,0,25,24.0,7,0,15,2013122212,1,0,0,21,0,2,0,0,0,7,0,1,22,11,6,25,4,0,3,3,0,0,395,0.3333333333333333,0.14285714285714285,0.0,24.0,458.0,3.0,0.0,0.0,24.0,3.0,10.0,2.0,28.0,14.0,14.0,30.0,4.0,3.0,534.0,0.4166666666666667,0.16666666666666666,PIT,GB,2013,0.19047619047619047,0.125,12/22,2013-12/22-PIT,2013-15-PIT,0.0,0.0,0.0,
SD-2013122213,3,0,22,26.0,15,0,15,2013122213,3,0,0,20,0,3,1,0,0,8,0,2,25,12,11,28,2,1,4,3,0,0,441,0.4,0.2,0.0,26.0,352.0,2.0,0.0,0.0,22.0,3.0,8.0,2.0,21.0,10.0,11.0,33.0,5.0,3.0,458.0,0.36363636363636365,0.22727272727272727,SD,OAK,2013,0.1,0.13636363636363635,12/22,2013-12/22-SD,2013-15-SD,0.0,0.0,0.0,
SEA-2013122211,0,0,28,20.0,5,0,15,2013122211,1,0,0,24,0,2,1,0,0,9,0,1,21,10,9,22,6,0,4,2,0,0,400,0.375,0.16666666666666666,0.0,20.0,340.0,2.0,0.0,0.0,24.0,1.0,10.0,1.0,24.0,18.0,7.0,21.0,6.0,2.0,425.0,0.4166666666666667,0.25,SEA,ARI,2013,0.25,0.25,12/22,2013-12/22-SEA,2013-15-SEA,0.0,0.0,0.0,
SF-2013122300,2,0,19,20.0,10,0,15,2013122300,2,0,0,22,0,2,1,1,0,8,0,3,21,12,12,24,3,1,3,2,0,0,430,0.36363636363636365,0.13636363636363635,0.0,20.0,491.0,2.0,0.0,0.0,22.0,2.0,10.0,1.0,23.0,12.0,8.0,25.0,6.0,3.0,468.0,0.45454545454545453,0.2727272727272727,SF,ATL,2013,0.13636363636363635,0.18181818181818182,12/23,2013-12/23-SF,2013-15-SF,0.0,0.0,0.0,
STL-2013122208,2,0,20,19.0,14,0,15,2013122208,2,0,0,21,0,2,1,0,0,8,0,2,19,11,9,22,3,1,6,2,0,0,388,0.38095238095238093,0.2857142857142857,0.0,19.0,278.0,2.0,0.0,0.0,23.0,2.0,9.0,2.0,24.0,13.0,10.0,21.0,5.0,2.0,401.0,0.391304347826087,0.21739130434782608,STL,TB,2013,0.14285714285714285,0.17391304347826086,12/22,2013-12/22-STL,2013-15-STL,0.0,0.0,0.0,
TB-2013122208,4,0,21,19.0,7,0,15,2013122208,2,0,0,23,0,1,1,0,0,9,0,1,17,12,9,17,5,1,7,2,0,0,299,0.391304347826087,0.30434782608695654,0.0,19.0,205.0,2.0,0.0,0.0,21.0,2.0,9.0,1.0,28.0,13.0,9.0,22.0,6.0,2.0,401.0,0.42857142857142855,0.2857142857142857,TB,STL,2013,0.21739130434782608,0.14285714285714285,12/22,2013-12/22-TB,2013-15-TB,0.0,0.0,0.0,
TEN-2013122204,2,1,21,23.0,11,0,15,2013122204,2,0,0,22,0,2,0,0,0,9,0,1,25,14,9,25,4,0,6,3,0,0,480,0.4090909090909091,0.2727272727272727,1.0,23.0,350.0,2.0,0.0,0.0,24.0,2.0,10.0,1.0,25.0,15.0,9.0,20.0,7.0,2.0,404.0,0.4166666666666667,0.2916666666666667,TEN,JAC,2013,0.18181818181818182,0.16666666666666666,12/22,2013-12/22-TEN,2013-15-TEN,0.0,0.0,0.0,
WAS-2013122209,3,0,20,23.0,12,0,15,2013122209,2,0,0,24,0,1,1,0,0,10,0,1,23,14,8,18,5,0,5,2,0,0,482,0.4166666666666667,0.20833333333333334,0.0,23.0,480.0,3.0,0.0,0.0,21.0,2.0,8.0,2.0,24.0,13.0,9.0,31.0,4.0,3.0,478.0,0.38095238095238093,0.19047619047619047,WAS,DAL,2013,0.20833333333333334,0.14285714285714285,12/22,2013-12/22-WAS,2013-15-WAS,0.0,0.0,0.0,
ARI-2013122912,2,0,25,25.0,15,0,16,2013122912,4,0,0,25,0,2,1,1,0,10,0,1,25,14,11,23,4,1,7,2,0,0,469,0.4,0.28,0.0,25.0,574.0,1.0,0.0,0.0,22.0,2.0,10.0,1.0,22.0,16.0,7.0,20.0,7.0,2.0,439.0,0.45454545454545453,0.3181818181818182,ARI,SF,2013,0.16,0.22727272727272727,12/29,2013-12/29-ARI,2013-16-ARI,0.0,0.0,0.0,
ATL-2013122900,3,0,22,23.0,9,0,16,2013122900,3,0,0,24,0,2,0,0,0,10,0,1,25,15,8,27,5,0,5,3,0,0,436,0.4166666666666667,0.20833333333333334,0.0,23.0,355.0,2.0,0.0,0.0,21.0,1.0,10.0,1.0,23.0,13.0,9.0,21.0,7.0,2.0,355.0,0.47619047619047616,0.3333333333333333,ATL,CAR,2013,0.20833333333333334,0.19047619047619047,12/29,2013-12/29-ATL,2013-16-ATL,0.0,0.0,0.0,
BAL-2013122902,1,0,27,26.0,9,2,16,2013122902,2,0,0,25,0,1,1,0,0,10,0,2,24,19,11,22,4,0,6,2,0,0,448,0.4,0.24,0.0,26.0,450.0,1.0,0.0,0.0,23.0,1.0,8.0,1.0,23.0,14.0,7.0,20.0,4.0,2.0,428.0,0.34782608695652173,0.17391304347826086,BAL,CIN,2013,0.16,0.21739130434782608,12/29,2013-12/29-BAL,2013-16-BAL,0.0,0.0,0.0,
BUF-2013122907,2,0,22,25.0,10,0,16,2013122907,2,0,0,26,0,2,1,1,0,11,0,2,26,13,10,20,5,1,8,2,0,0,422,0.4230769230769231,0.3076923076923077,0.0,25.0,431.0,2.0,0.0,0.0,23.0,2.0,10.0,1.0,24.0,15.0,8.0,24.0,8.0,3.0,468.0,0.43478260869565216,0.34782608695652173,BUF,NE,2013,0.19230769230769232,0.17391304347826086,12/29,2013-12/29-BUF,2013-16-BUF,0.0,0.0,0.0,
CAR-2013122900,4,1,21,19.0,2,0,16,2013122900,1,0,0,21,0,2,1,0,0,8,0,1,20,10,8,20,4,0,5,2,0,0,384,0.38095238095238093,0.23809523809523808,1.0,19.0,351.0,3.0,0.0,0.0,23.0,2.0,10.0,1.0,22.0,12.0,7.0,25.0,6.0,3.0,455.0,0.43478260869565216,0.2608695652173913,CAR,ATL,2013,0.19047619047619047,0.17391304347826086,12/29,2013-12/29-CAR,2013-16-CAR,0.0,0.0,0.0,
CHI-2013122901,5,0,21,18.0,4,0,16,2013122901,3,0,0,22,0,2,1,0,0,9,0,1,23,12,9,31,4,0,4,3,0,0,521,0.4090909090909091,0.18181818181818182,0.0,18.0,451.0,3.0,0.0,0.0,23.0,3.0,9.0,1.0,25.0,14.0,11.0,30.0,4.0,3.0,505.0,0.391304347826087,0.17391304347826086,CHI,GB,2013,0.18181818181818182,0.13043478260869565,12/29,2013-12/29-CHI,2013-16-CHI,0.0,0.0,0.0,
CIN-2013122902,4,1,28,24.0,9,0,16,2013122902,3,0,0,23,0,3,0,0,0,9,0,0,25,14,5,29,4,1,5,4,0,0,489,0.391304347826087,0.21739130434782608,1.0,24.0,500.0,3.0,0.0,0.0,24.0,2.0,10.0,1.0,24.0,18.0,7.0,25.0,5.0,3.0,467.0,0.4166666666666667,0.20833333333333334,CIN,BAL,2013,0.17391304347826086,0.20833333333333334,12/29,2013-12/29-CIN,2013-16-CIN,0.0,0.0,0.0,
CLE-2013122910,2,0,22,24.0,1,0,16,2013122910,2,0,0,23,0,2,0,0,0,10,0,1,25,18,6,19,4,0,6,2,0,0,434,0.43478260869565216,0.2608695652173913,0.0,24.0,325.0,2.0,0.0,0.0,20.0,2.0,8.0,1.0,20.0,16.0,8.0,24.0,4.0,3.0,454.0,0.4,0.2,CLE,PIT,2013,0.17391304347826086,0.15,12/29,2013-12/29-CLE,2013-16-CLE,0.0,0.0,0.0,
DAL-2013122903,3,0,24,26.0,12,1,16,2013122903,2,0,0,21,0,3,0,1,0,9,0,2,23,14,12,29,3,0,5,3,0,0,482,0.42857142857142855,0.23809523809523808,0.0,26.0,506.0,3.0,0.0,0.0,24.0,2.0,10.0,1.0,25.0,16.0,7.0,24.0,4.0,3.0,469.0,0.4166666666666667,0.16666666666666666,DAL,PHI,2013,0.14285714285714285,0.16666666666666666,12/29,2013-12/29-DAL,2013-16-DAL,0.0,0.0,0.0,
DEN-2013122913,4,3,22,29.0,12,0,16,2013122913,4,1,0,22,0,4,1,0,0,9,0,2,28,16,11,37,3,1,5,4,0,0,580,0.4090909090909091,0.22727272727272727,3.0,29.0,483.0,3.0,0.0,0.0,22.0,4.0,8.0,2.0,22.0,9.0,11.0,35.0,4.0,4.0,454.0,0.36363636363636365,0.18181818181818182,DEN,OAK,2013,0.13636363636363635,0.13636363636363635,12/29,2013-12/29-DEN,2013-16-DEN,0.25,0.0,0.0,
DET-2013122906,1,0,21,20.0,13,0,16,2013122906,3,0,0,23,0,1,0,0,0,10,0,1,25,14,6,22,5,0,5,2,0,0,463,0.43478260869565216,0.21739130434782608,0.0,20.0,342.0,3.0,0.0,0.0,26.0,2.0,10.0,1.0,26.0,15.0,9.0,25.0,6.0,3.0,509.0,0.38461538461538464,0.23076923076923078,DET,MIN,2013,0.21739130434782608,0.19230769230769232,12/29,2013-12/29-DET,2013-16-DET,0.0,0.0,0.0,
GB-2013122901,4,0,20,25.0,9,1,16,2013122901,3,0,0,23,0,2,1,0,0,9,0,1,23,14,8,27,4,0,6,3,0,0,459,0.391304347826087,0.2608695652173913,0.0,25.0,556.0,2.0,0.0,0.0,22.0,3.0,9.0,1.0,26.0,13.0,8.0,31.0,4.0,3.0,510.0,0.4090909090909091,0.18181818181818182,GB,CHI,2013,0.17391304347826086,0.13636363636363635,12/29,2013-12/29-GB,2013-16-GB,0.0,0.0,0.0,
HOU-2013122911,2,0,22,26.0,4,0,16,2013122911,2,0,0,25,0,1,0,0,0,11,0,1,24,18,6,15,5,0,7,1,0,0,412,0.44,0.28,0.0,26.0,406.0,3.0,0.0,0.0,22.0,2.0,9.0,2.0,25.0,14.0,11.0,28.0,5.0,3.0,446.0,0.4090909090909091,0.22727272727272727,HOU,TEN,2013,0.2,0.18181818181818182,12/29,2013-12/29-HOU,2013-16-HOU,0.0,0.0,0.0,
IND-2013122904,3,1,23,25.0,12,0,16,2013122904,2,0,0,24,0,2,1,1,0,10,0,2,24,15,13,25,5,1,5,2,0,0,432,0.4166666666666667,0.20833333333333334,1.0,25.0,402.0,2.0,0.0,0.0,24.0,2.0,10.0,1.0,26.0,15.0,10.0,25.0,6.0,2.0,426.0,0.4166666666666667,0.25,IND,JAC,2013,0.20833333333333334,0.16666666666666666,12/29,2013-12/29-IND,2013-16-IND,0.0,0.0,0.0,
JAC-2013122904,1,0,22,25.0,4,0,16,2013122904,3,0,0,23,0,2,1,0,0,9,0,1,24,17,8,20,5,0,6,2,0,0,392,0.391304347826087,0.2608695652173913,0.0,25.0,405.0,3.0,0.0,0.0,24.0,2.0,10.0,0.0,26.0,17.0,4.0,15.0,7.0,2.0,455.0,0.4166666666666667,0.2916666666666667,JAC,IND,2013,0.21739130434782608,0.20833333333333334,12/29,2013-12/29-JAC,2013-16-JAC,0.0,0.0,0.0,
KC-2013122914,2,1,24,23.0,10,0,16,2013122914,2,0,0,24,0,4,0,0,0,8,0,0,24,11,7,29,4,0,5,4,0,0,489,0.3333333333333333,0.20833333333333334,1.0,23.0,460.0,2.0,0.0,0.0,20.0,2.0,9.0,1.0,22.0,13.0,7.0,17.0,5.0,2.0,444.0,0.45,0.25,KC,SD,2013,0.16666666666666666,0.2,12/29,2013-12/29-KC,2013-16-KC,0.0,0.0,0.0,
MIA-2013122905,2,0,21,25.0,1,0,16,2013122905,2,0,0,22,0,1,0,0,0,9,0,1,22,16,6,18,5,0,4,2,0,0,391,0.4090909090909091,0.18181818181818182,0.0,25.0,354.0,2.0,0.0,0.0,21.0,1.0,7.0,2.0,24.0,17.0,10.0,22.0,3.0,2.0,453.0,0.3333333333333333,0.14285714285714285,MIA,NYJ,2013,0.22727272727272727,0.14285714285714285,12/29,2013-12/29-MIA,2013-16-MIA,0.0,0.0,0.0,
MIN-2013122906,2,1,22,25.0,2,0,16,2013122906,2,0,0,26,0,2,1,0,0,10,0,1,25,15,8,26,5,0,5,3,0,0,485,0.38461538461538464,0.19230769230769232,1.0,25.0,420.0,1.0,0.0,0.0,24.0,0.0,10.0,2.0,21.0,15.0,8.0,18.0,6.0,1.0,418.0,0.4166666666666667,0.25,MIN,DET,2013,0.19230769230769232,0.20833333333333334,12/29,2013-12/29-MIN,2013-16-MIN,0.0,0.0,0.0,
NE-2013122907,3,1,23,25.0,15,1,16,2013122907,2,0,0,22,0,2,1,1,0,9,0,2,28,16,13,28,4,0,5,3,0,0,520,0.4090909090909091,0.22727272727272727,1.0,25.0,581.0,3.0,0.0,0.0,26.0,2.0,9.0,2.0,23.0,18.0,9.0,25.0,5.0,2.0,415.0,0.34615384615384615,0.19230769230769232,NE,BUF,2013,0.18181818181818182,0.23076923076923078,12/29,2013-12/29-NE,2013-16-NE,0.0,0.0,0.0,
NO-2013122908,5,2,23,22.0,6,0,16,2013122908,2,0,0,22,0,2,0,0,0,9,0,0,27,15,6,24,4,1,6,3,0,0,418,0.4090909090909091,0.2727272727272727,2.0,22.0,517.0,2.0,0.0,0.0,23.0,2.0,9.0,2.0,23.0,10.0,10.0,24.0,5.0,2.0,410.0,0.391304347826087,0.21739130434782608,NO,TB,2013,0.18181818181818182,0.13043478260869565,12/29,2013-12/29-NO,2013-16-NO,0.0,0.0,0.0,
NYG-2013122909,0,0,35,23.0,16,0,16,2013122909,1,0,0,26,0,1,0,0,0,10,0,1,21,14,7,14,6,0,6,1,0,0,392,0.38461538461538464,0.23076923076923078,0.0,23.0,369.0,1.0,0.0,0.0,27.0,3.0,9.0,1.0,21.0,11.0,9.0,26.0,5.0,3.0,398.0,0.3333333333333333,0.18518518518518517,NYG,WAS,2013,0.23076923076923078,0.18518518518518517,12/29,2013-12/29-NYG,2013-16-NYG,0.0,0.0,0.0,
NYJ-2013122905,3,0,22,24.0,10,0,16,2013122905,2,0,0,20,0,2,1,0,0,9,0,1,22,13,9,20,4,1,6,2,0,0,405,0.45,0.3,0.0,24.0,417.0,2.0,0.0,0.0,22.0,1.0,10.0,1.0,23.0,13.0,8.0,16.0,6.0,1.0,410.0,0.45454545454545453,0.2727272727272727,NYJ,MIA,2013,0.2,0.22727272727272727,12/29,2013-12/29-NYJ,2013-16-NYJ,0.0,0.0,0.0,
OAK-2013122913,0,0,21,21.0,5,0,16,2013122913,2,0,0,22,0,2,0,1,0,10,0,1,22,18,8,24,3,0,6,3,0,0,467,0.45454545454545453,0.2727272727272727,0.0,21.0,300.0,1.0,0.0,0.0,22.0,2.0,9.0,0.0,23.0,15.0,6.0,22.0,7.0,2.0,389.0,0.4090909090909091,0.3181818181818182,OAK,DEN,2013,0.13636363636363635,0.22727272727272727,12/29,2013-12/29-OAK,2013-16-OAK,0.0,0.0,0.0,
PHI-2013122903,3,0,25,25.0,7,0,16,2013122903,2,0,0,25,0,2,0,0,0,10,0,1,26,12,7,32,5,2,6,4,1,0,516,0.4,0.24,0.0,25.0,408.0,4.0,0.0,0.0,22.0,3.0,8.0,1.0,24.0,12.0,9.0,30.0,5.0,3.0,467.0,0.36363636363636365,0.22727272727272727,PHI,DAL,2013,0.2,0.13636363636363635,12/29,2013-12/29-PHI,2013-16-PHI,0.0,0.0,0.0,0.0
PIT-2013122910,3,1,23,20.0,8,0,16,2013122910,2,0,0,20,0,2,1,0,0,8,0,1,21,11,6,25,4,0,3,3,0,0,386,0.4,0.15,1.0,20.0,319.0,3.0,0.0,0.0,23.0,2.0,9.0,2.0,26.0,16.0,10.0,29.0,6.0,3.0,465.0,0.391304347826087,0.2608695652173913,PIT,CLE,2013,0.2,0.17391304347826086,12/29,2013-12/29-PIT,2013-16-PIT,0.0,0.0,0.0,
SD-2013122914,3,1,23,22.0,9,0,16,2013122914,3,0,0,20,0,2,1,0,0,8,0,2,25,11,11,25,2,1,4,2,0,0,404,0.4,0.2,1.0,22.0,515.0,4.0,1.0,0.0,24.0,3.0,11.0,1.0,24.0,18.0,9.0,28.0,6.0,3.0,552.0,0.4583333333333333,0.25,SD,KC,2013,0.1,0.16666666666666666,12/29,2013-12/29-SD,2013-16-SD,0.0,0.0,0.0,
SEA-2013122915,3,1,23,23.0,8,0,16,2013122915,1,0,0,23,0,2,1,0,0,9,0,1,22,10,8,19,6,0,4,2,0,0,380,0.391304347826087,0.17391304347826086,1.0,23.0,333.0,2.0,0.0,0.0,22.0,1.0,9.0,1.0,25.0,12.0,10.0,19.0,6.0,2.0,360.0,0.4090909090909091,0.2727272727272727,SEA,STL,2013,0.2608695652173913,0.18181818181818182,12/29,2013-12/29-SEA,2013-16-SEA,0.0,0.0,0.0,
SF-2013122912,2,2,26,22.0,16,0,16,2013122912,1,0,0,22,0,2,1,1,0,9,0,3,22,13,14,23,4,1,4,2,0,0,449,0.4090909090909091,0.18181818181818182,2.0,22.0,465.0,2.0,0.0,0.0,25.0,2.0,10.0,1.0,24.0,16.0,10.0,22.0,5.0,2.0,443.0,0.4,0.2,SF,ARI,2013,0.18181818181818182,0.24,12/29,2013-12/29-SF,2013-16-SF,0.0,0.0,0.0,
STL-2013122915,1,0,22,19.0,3,1,16,2013122915,1,0,0,21,0,1,1,0,0,9,0,1,19,11,7,18,4,0,6,2,0,0,329,0.42857142857142855,0.2857142857142857,0.0,19.0,212.0,2.0,0.0,0.0,24.0,0.0,10.0,1.0,21.0,14.0,6.0,12.0,6.0,1.0,347.0,0.4166666666666667,0.25,STL,SEA,2013,0.19047619047619047,0.25,12/29,2013-12/29-STL,2013-16-STL,0.0,0.0,0.0,
TB-2013122908,1,1,24,24.0,7,0,16,2013122908,2,0,0,23,0,1,0,0,0,9,0,1,19,15,7,17,5,0,8,2,0,0,300,0.391304347826087,0.34782608695652173,1.0,24.0,374.0,1.0,0.0,0.0,22.0,2.0,9.0,1.0,20.0,11.0,8.0,20.0,5.0,2.0,377.0,0.4090909090909091,0.22727272727272727,TB,NO,2013,0.21739130434782608,0.18181818181818182,12/29,2013-12/29-TB,2013-16-TB,0.0,0.0,0.0,
TEN-2013122911,2,0,23,23.0,13,0,16,2013122911,2,0,0,22,0,2,0,0,0,9,0,1,25,14,9,23,4,0,5,2,0,0,454,0.4090909090909091,0.22727272727272727,0.0,23.0,376.0,2.0,0.0,0.0,25.0,2.0,9.0,2.0,25.0,15.0,13.0,27.0,5.0,2.0,489.0,0.36,0.2,TEN,HOU,2013,0.18181818181818182,0.2,12/29,2013-12/29-TEN,2013-16-TEN,0.0,0.0,0.0,
WAS-2013122909,2,0,34,26.0,7,0,16,2013122909,2,0,0,26,0,1,1,0,0,10,0,1,25,18,8,18,6,0,5,2,0,0,473,0.38461538461538464,0.19230769230769232,0.0,26.0,344.0,2.0,0.0,0.0,25.0,1.0,10.0,2.0,26.0,14.0,9.0,21.0,5.0,2.0,405.0,0.4,0.2,WAS,NYG,2013,0.23076923076923078,0.24,12/29,2013-12/29-WAS,2013-16-WAS,0.0,0.0,0.0,
ARI-2014101911,2,1,20,29.0,7,0,6,2014101911,1,0,0,22,0,2,1,0,0,8,0,2,23,17,11,23,5,1,6,2,0,0,341,0.36363636363636365,0.2727272727272727,1.0,29.0,391.0,2.0,0.0,0.0,20.0,3.0,7.0,2.0,25.0,11.0,9.0,28.0,6.0,3.0,429.0,0.35,0.3,ARI,OAK,2014,0.22727272727272727,0.15,10/19,2014-10/19-ARI,2014-6-ARI,0.0,0.0,0.0,
ATL-2014101900,3,1,23,27.0,5,0,6,2014101900,3,0,0,23,0,2,0,0,0,10,0,0,25,14,7,24,4,0,6,3,0,0,446,0.43478260869565216,0.2608695652173913,1.0,27.0,336.0,2.0,0.0,0.0,21.0,1.0,9.0,1.0,28.0,15.0,8.0,18.0,7.0,2.0,424.0,0.42857142857142855,0.3333333333333333,ATL,BAL,2014,0.17391304347826086,0.19047619047619047,10/19,2014-10/19-ATL,2014-6-ATL,0.0,0.0,0.0,
BAL-2014101900,2,0,22,25.0,9,0,6,2014101900,3,1,0,21,0,3,1,0,0,7,0,2,23,11,12,29,3,0,5,3,0,0,445,0.3333333333333333,0.23809523809523808,0.0,25.0,460.0,2.0,0.0,0.0,23.0,2.0,8.0,2.0,23.0,12.0,11.0,30.0,6.0,3.0,512.0,0.34782608695652173,0.2608695652173913,BAL,ATL,2014,0.14285714285714285,0.17391304347826086,10/19,2014-10/19-BAL,2014-6-BAL,0.3333333333333333,0.0,0.0,
